SPECIES_TYPE,DATA_SOURCE,TXP,VARIANT_CLASS,CANCER_TYPE,ANY_REGION_DUPLICATED,PYCLONECLONAL_SC,OVERALL_TIMING,SPECIES,SCORE_THRESHOLD,DRIVERMUT,MUTANT_EXPRESSED,NUM_MUTS,NUM_ROWS
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TBX18,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TBX2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TCERG1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TCN2,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TF,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TF,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TFEC,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TFRC,,,TRUE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TGFBR2,,,TRUE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TGM2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,THBD,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,THBS1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,THBS2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,THBS3,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,THBS4,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,THNSL2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,THRB,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TIA1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TIAL1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TIAM1,,,FALSE,4,4
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLE2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLE3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLE3,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLE4,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLN1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLN2,,,FALSE,3,3
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLR3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLR4,,,FALSE,3,3
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLR9,,,FALSE,3,3
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TLR9,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TMPRSS11A,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TMPRSS11D,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TMPRSS3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TMX4,,,TRUE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TMX4,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNFRSF11B,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNFRSF14,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNFRSF1A,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNFSF12,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNFSF15,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNK1,,,FALSE,3,3
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNK1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNKS,,,TRUE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNKS2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNKS2,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNPO2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNRC6C,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TNS3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TOP2B,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TOP3B,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TOX,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TP53,MC3,TRUE,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TP53,,TRUE,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TP53,,TRUE,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TP53,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TP53I3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TP73,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TPP1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TPST2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TPT1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TREM1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TRHDE,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TRHDE,,,,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TRIB2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TRIM37,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TRIM58,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TRMT61A,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TRMU,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TROVE2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TRPV2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TRPV4,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TSC22D1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TSHR,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TSN,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TTN,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TTN,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TUBAL3,MC3,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TUBB2B,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TUBB3,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TULP3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TXNL4A,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,TXNL4B,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBE2D4,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBE2E1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBE2E3,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBE2K,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBE2M,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBE2QL1,,,FALSE,3,3
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBE2T,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBE2V2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBTF,,,TRUE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UBXN7,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UCK2,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UCKL1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UCP2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UFM1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UGP2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UGT1A1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UMPS,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UNC119,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UPF1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UPF1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UPF2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UPF3A,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UPP1,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UQCR10,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UQCRQ,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UROD,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,USH1C,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,USH1G,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,USP12,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,USP14,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,USP21,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,USP25,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,USP28,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,USP6,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,UTRN,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VAPB,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VAT1L,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VAV1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VDAC1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VLDLR,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VNN1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VPS25,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VPS25,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VRK2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,VSTM1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WARS,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WARS2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WBSCR17,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WBSCR17,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WDR5,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WDR59,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WDR61,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WDR86,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WEE1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WTIP,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WWP1,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WWP2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,WWP2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,XDH,,,FALSE,3,3
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,XPNPEP3,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,XYLB,MC3,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZAP70,MC3,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZAP70,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZAP70,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZFHX4,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZFHX4,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZHX1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZHX1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZKSCAN1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZKSCAN4,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF106,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF174,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF184,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF213,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF263,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF331,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF391,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF436,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF44,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZNF624,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZSCAN32,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,late,ZYX,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,A2M,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AADAT,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AAK1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AAK1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AASS,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ABCB10,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ABCB4,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ABCB6,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ABCB8,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ABCF2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACACB,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACAD10,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACAD10,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACADM,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACADSB,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACO1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACO2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACOX1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACP2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACP6,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACTG2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACTN4,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ACTR1A,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ADAM8,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ADAMTS12,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ADAMTS16,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ADARB2,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ADCY4,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ADCY5,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ADD2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ADH7,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ADPRH,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AGO2,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AGRN,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AGRP,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AK1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AK2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AKR1E2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AKT3,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ALAD,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ALB,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ALDH18A1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ALDH1L1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ALDH5A1,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ALKBH2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ALOX5,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AMBP,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AMDHD1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AMIGO1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AMPD3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ANAPC11,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ANK2,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ANK3,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ANKK1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ANXA1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ANXA5,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AOC1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AOX1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AP1B1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AP1G2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AP2A1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AP2A2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AP3B1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AP3B1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AP3B1,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AP3D1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AP3M1,,,TRUE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,APBA2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,APBB1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,APBB1IP,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,AQP1,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARAP3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARF5,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARHGAP15,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARHGAP25,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARHGAP26,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARHGAP42,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARHGDIG,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARHGEF12,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARHGEF16,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARHGEF2,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARHGEF4,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARSB,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ARSJ,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ART4,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ASTL,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ATG7,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ATL1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ATL3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ATL3,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ATP12A,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ATP2A3,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,ATP5D,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,BAG3,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,BAIAP2L1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,BARX1,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,BCHE,,,FALSE,4,4
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,BCKDHB,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,BCL2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,BRAF,MC3,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,BRCA1,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,BSG,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,C1QA,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,C1QC,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,C1QTNF7,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,C3,,,TRUE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,C3,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CA8,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CA8,,,,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CACNB2,MC3,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CAD,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CAMK1G,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CAMK2D,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CAND2,,,FALSE,1,1
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CAPN9,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CASP2,,,FALSE,2,2
gene,Tx,N,Missense_Mutation,LUAD,TRUE,S,unknown,CASP5,,,FALSE,1,1
