SPECIES_TYPE,DATA_SOURCE,TXP,VARIANT_CLASS,CANCER_TYPE,ANY_REGION_DUPLICATED,PYCLONECLONAL_SC,OVERALL_TIMING,SPECIES,SCORE_THRESHOLD,DRIVERMUT,MUTANT_EXPRESSED,NUM_MUTS,NUM_ROWS
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,1.25.10.10_4745_1w63A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,1.25.10.10_70133_1wa5C00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,1.25.40.10_145272_1fchA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,1.25.40.20_62059_1n11A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,1.25.40.20_62276_2b0oE02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,1.25.40.90_2947_2diwA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.110.10.10_1534_1itvA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.110.10.10_1542_1hxnA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.120.10.30_33208_1v04A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.130.10.10_102735_2pm9A01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.130.10.10_103075_4ci8A01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.130.10.10_103486_1q47A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.130.10.130_8356_1jv2A01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.30.30.40_19211_2x3wD00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.30.42.10_23570_4xhvA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.30.42.10_24083_3b76A00,,,FALSE,2,2
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.40.100.10_7135_1ak4A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.40.240.10_4202_1euqA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.40.50.140_4117_3bjuA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.40.50.40_8828_1b3aA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.120.200_24986_2jd4A02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.120.290_8229_4lmfA03,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.120.290_8233_1nziA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.120.40_2614_4douA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.200.20_8122_1r21A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.10_132038_4bzyA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.10_132741_1evuA03,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.10_134620_3ov6A03,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.10_135830_3lafA03,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.10_135943_2x10A04,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.10_136146_1he7A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.10_136652_2vr9A01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.10_137514_1f97A01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.10_2064_2edbA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.150_15725_3l9bA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.60.40.340_9_1svcP01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.70.130.10_2048_2v5oA03,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,2.80.10.50_13108_1nunA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.10.110.10_6053_4ddgA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.10.20.90_16640_3goeA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.20.20.100_15013_1zsxA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.20.20.140_40698_1a4lA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.20.20.80_52474_2dh2A01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.20.20.80_52966_2ybtA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.30.1560.10_56_1hl6B00,,,,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.30.40.10_60404_4o64A01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.30.40.10_60604_1x4jA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.30.450.20_87866_4f3lB03,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.30.505.10_4228_1a07A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.30.63.10_1798_1kgdA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.30.710.10_13792_4jtaB01,,,TRUE,2,2
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.30.710.10_6823_4u2mA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.30.930.10_32071_3errA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.30.10_80017_4f9zA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.30.10_80035_1b4qA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.390.10_13285_2rjpA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.1000_57698_1ynsA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.1440_3078_1z5vA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.1440_588_5ij0B01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.1820_115121_1mx1A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.1820_115372_2zshA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.1820_115381_1z68A02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.280_4742_2xijA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.300_625033_3c5cA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.300_628018_1shzA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.300_628823_1vplA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.300_631150_3vkhA06,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.620_86637_3zgzA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.50.720_288291_2vnsA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.630.10_34777_2i3cA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.720.10_19079_1fsuA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.850.10_4688_4h1gA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.40.850.10_4688_4h1gA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.60.10.10_13460_4cmnA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.90.180.10_33816_3ukoA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.90.190.10_11321_2nlkA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.90.190.10_11472_1l8kA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.90.440.10_232_4d1nA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.90.550.10_64971_2ffuA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.90.550.10_65324_1fo8A01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.90.79.10_21690_1x51A01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,3.90.850.10_5343_1hyoA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,C,unknown,4.10.260.10_488_4kfmG00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.10.10.60_124740_2cqxA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.10.3430.10_3434_3hd6A00,,,,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.10.510.10_78758_1fpuA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.10.510.10_79093_4xbrA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.10.510.10_79224_2clqA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.10.510.10_79324_2y7jA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.10.555.10_3997_3msxB00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.10.790.10_76_1i17A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.25.10.10_69161_3dadA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.25.40.180_4336_4iulA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,1.25.40.20_62066_4rlyA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.10.110.10_6126_2dloA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.130.10.10_102735_2pm9A01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.30.29.30_21767_1eazA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.30.29.30_22502_3hk0A02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.30.30.40_19218_1s1nA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.60.200.20_8248_2brfA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.60.40.10_135943_2x10A04,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.60.40.10_136136_3kvqA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.60.40.820_644_4a04A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,2.70.170.10_2358_5cfbA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.30.70.330_42156_2khcA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.30.70.330_43268_2g4bA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.30.70.670_41_2pfdA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.40.190.10_203262_5cmmA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.40.50.1440_535_5jcoA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.40.50.1460_5850_1pyoA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.40.50.1820_115372_2zshA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.40.50.620_86425_1ffyA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.40.50.620_89013_2vxoA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.40.605.10_21376_2w8nA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.60.21.10_29344_4il1A02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.80.10.10_106039_2id5A01,,,,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.80.10.10_106855_2z64A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.80.30.20_6747_2qgqA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.90.190.10_11472_1l8kA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.90.228.10_2025_2rf5A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,3.90.70.10_17160_2aynA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,early,4.10.280.10_5786_4f3lA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.10_263346_2rqpA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.10_263919_3qrfF00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.10_263989_3ml6A01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.10_264734_1cf7B00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.10_264742_1if1A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.500_35_2lmdA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.520_1135_1y8qB02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.60_123475_3d1nL02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.60_124140_1gv2A02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.60_124223_2l7fP00,,,,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.10.60_124704_4bkxA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.1070.11_1687_1e8yA05,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.150.50_4790_1b4fA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.150.50_4866_1kw4A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.150.50_4868_1ji7A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.150.50_4899_3tacB01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.150.50_4899_3tacB01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.150.50_4947_2e8mA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.150.60_764_1c20A00,,TRUE,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.1600.10_457_1jeqB03,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.167.10_1811_1dk8A02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.20.10_5613_1u35C00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.20.10_5613_1u35C00,,,TRUE,2,2
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.20.10_5616_2cv5A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.20.10_5627_4nftA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.20.10_5700_2cv5B00,,,TRUE,3,3
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.220.10_3807_2zocA04,,,TRUE,2,2
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.220.20_754_4d7qA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.225.10_1951_2kvdA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.287.160_48_1cxzB00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.287.70_16892_3syaA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.3630.10_298_3kn1A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.418.10_4739_2k2rA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.418.10_4782_2e9kA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.472.10_9860_1c9bA01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_78464_2vx3A02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_78745_3dpkA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_78758_1fpuA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_78763_2h6dA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_78768_1apmE01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_78985_1s9jA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_79013_2yiyA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_79044_5cenA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_79093_4xbrA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_79324_2y7jA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.510.10_79517_4pwnA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.533.10_4267_4uz0A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.533.10_5146_3ygsP00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.533.10_5158_4i16A00,,,FALSE,2,2
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.555.10_3924_2xs6A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.630.10_29314_1tqnA00,,,FALSE,2,2
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.630.10_29337_1og2A00,,,,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.10.840.10_1430_2ijeS00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.1000.10_1782_1dg3A01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.1020.10_323_1l3eB00,,TRUE,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.1110.10_14688_3b8eA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.1110.10_14688_3b8eA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.1250.20_180394_4oh3A00,,,,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.1270.60_4648_1wdzA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.1270.60_4664_1x03A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.140.20_398_1gjvA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.140.30_460_4lqqB00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.190.20_690_4zdrA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.5.110_5561_4wy4C00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.5.170_18075_3a5tA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.5.450_142_1e5wA04,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.58.160_592_1nafA02,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.58.390_2652_2bg9A02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.58.90_639_4j2cA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.80.10_2711_3flvA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.900.10_3381_4d0nB01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.20.960.10_114_1om2A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.10.10_69058_1qgkA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.10.10_69161_3dadA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.10.10_69164_3l6yA01,,,FALSE,2,2
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.10.10_69176_2iaeB01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.10.10_69430_1qbkB00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.10.10_69909_1i7wA00,MC3,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.10.10_70133_1wa5C00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.40.20_62059_1n11A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.40.20_62193_4hbdA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.25.40.20_6759_3utmA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,1.50.10.20_6350_2pn5A09,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.10.10.10_722_1l6jA03,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.10.90.10_2838_4n1dA00,,,FALSE,2,2
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.10.90.10_2857_1betA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_102257_4lg9A00,,TRUE,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_102560_1gxrA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_102735_2pm9A01,,,FALSE,4,4
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_103023_4ggaA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_103075_4ci8A01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_103102_2aq5A01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_103332_4ci8A02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_103445_4l9oA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_103486_1q47A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_103908_1shyB01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.130.10.10_13892_5k19A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.170.210.10_198_3mudA01,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.20.70.10_4578_3le4A00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.29.30_21858_4yonA02,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.29.30_22084_1aqcA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.29.30_22089_2rsgA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.30.140_3097_1khcA01,,TRUE,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.30.140_4831_2e6nA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.30.40_19227_2m0yA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.30.40_19347_2eyxA00,,,TRUE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.30.40_19360_2csiA00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.30.40_19459_2dl4A00,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.30.40_19497_1ov3A01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.30.40_19683_3jv3A01,,,FALSE,1,1
funfam,Tx,N,Missense_Mutation,default,TRUE,S,late,2.30.42.10_23997_1uewA00,,,FALSE,1,1
